,salary_min,salary_max,currency,vacancy,link,source
1556,35000.0,40000.0,руб.,Кассир в магазин (м Марьина Роща),https://hh.ru/vacancy/51963689?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1557,70000.0,,руб.,Кассир Букмекерского клуба,https://hh.ru/vacancy/51733272?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1558,,51090.0,руб.,Кассир в супермаркет,https://hh.ru/vacancy/51919381?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1559,35000.0,45000.0,руб.,Кассир (м. Новокузнецкая),https://hh.ru/vacancy/50339639?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1560,50000.0,55000.0,руб.,Старший кассир (м.Нагатинская ),https://hh.ru/vacancy/51910330?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1561,48000.0,,руб.,Продавец-кассир (м. Прокшино),https://hh.ru/vacancy/51998903?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1562,45000.0,,руб.,Кассир в ресторан (м. Крылатское),https://hh.ru/vacancy/51843607?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1563,45000.0,,руб.,Продавец-кассир (г. Видное),https://hh.ru/vacancy/52077540?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1564,40000.0,,руб.,Продавец-кассир (м.Кузьминки),https://hh.ru/vacancy/46750730?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1565,37000.0,44000.0,руб.,"Продавец-кассир (м. Тропарево, ТЦ Галеон)",https://hh.ru/vacancy/52073358?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1566,33000.0,,руб.,Продавец-кассир (м. Телецентр),https://hh.ru/vacancy/52319250?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1567,39000.0,44000.0,руб.,"Продавец-кассир, г. Москва",https://hh.ru/vacancy/52180160?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1568,38000.0,41000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/51940139?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1569,50000.0,,руб.,Администратор-кассир,https://hh.ru/vacancy/50607749?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1570,35000.0,45000.0,руб.,Кассир (м. Чертановская),https://hh.ru/vacancy/50874786?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1571,35000.0,45000.0,руб.,Кассир (м. Жулебино),https://hh.ru/vacancy/49637749?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1572,50000.0,,руб.,Продавец-кассир в премиальную сеть универмагов,https://hh.ru/vacancy/52089611?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1573,38000.0,,руб.,Продавец-кассир,https://hh.ru/vacancy/52118230?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1574,,75000.0,руб.,Продавец-кассир (м. Селигерская),https://hh.ru/vacancy/51775040?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1575,45000.0,55000.0,руб.,Продавец-кассир (м. Ховрино),https://hh.ru/vacancy/52112947?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1576,,50000.0,руб.,Кассир,https://hh.ru/vacancy/51997132?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1577,45000.0,,руб.,Старший продавец-кассир (м. Сокол),https://hh.ru/vacancy/46286473?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1578,46000.0,,руб.,Продавец кассир (м.Планерная),https://hh.ru/vacancy/50890252?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1579,55000.0,,руб.,Продавец-кассир (м. Проспект Вернадского),https://hh.ru/vacancy/48971413?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1580,53000.0,53000.0,руб.,Продавец-кассир (м. Октябрьская),https://hh.ru/vacancy/50630253?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1581,45000.0,,руб.,Продавец-кассир,https://hh.ru/vacancy/51738188?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1582,,,,"Продавец-кассир / Работник кассы (ТЦ ""Алтуфьевский"")",https://hh.ru/vacancy/51711085?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1583,40000.0,45000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/51844418?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1584,28000.0,35000.0,руб.,Продавец-кассир (пл. Лось),https://hh.ru/vacancy/50872964?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1585,52500.0,56000.0,руб.,Администратор-кассир,https://hh.ru/vacancy/50136502?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1586,35000.0,40000.0,руб.,Кассир ресторана,https://hh.ru/vacancy/52122615?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1587,30000.0,60000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/52110266?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1588,,,,Продавец-кассир (м. Лианозово),https://hh.ru/vacancy/44426310?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1589,37000.0,44000.0,руб.,Продавец-кассир/Работник кассы (ТЦ Капитолий Севастопольский),https://hh.ru/vacancy/52096812?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1590,39569.0,46277.0,руб.,Продавец-кассир (м. Алтуфьево),https://hh.ru/vacancy/45655063?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1591,38000.0,,руб.,Продавец-кассир,https://hh.ru/vacancy/52027662?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1592,39000.0,46000.0,руб.,Продавец-кассир(Автозаводская),https://hh.ru/vacancy/49244967?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1593,,51090.0,руб.,Кассир в супермаркет Атак,https://hh.ru/vacancy/51769219?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1594,55000.0,,руб.,Продавец-кассир (ул. Арбат),https://hh.ru/vacancy/49795796?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1595,45000.0,,руб.,Продавец - кассир (м. Каховская\Севастопольская),https://hh.ru/vacancy/47928703?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1596,33000.0,50050.0,руб.,Кассир,https://hh.ru/vacancy/51794858?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1597,39569.0,46277.0,руб.,Продавец-кассир (м. Новогиреево),https://hh.ru/vacancy/47005639?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1598,40000.0,43000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/50926970?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1599,55000.0,,руб.,Продавец-кассир (м.Перово),https://hh.ru/vacancy/50872253?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1600,46000.0,,руб.,Продавец-кассир (Чертаново),https://hh.ru/vacancy/51893059?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1601,,51690.0,руб.,Кассир в Атак,https://hh.ru/vacancy/51967218?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1602,,39692.0,руб.,Кассир-продавец (ЖК Бутово Парк),https://hh.ru/vacancy/49125840?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1603,40000.0,43000.0,руб.,Продавец-кассир (метро Орехово),https://hh.ru/vacancy/52195121?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1604,39000.0,48000.0,руб.,Администратор-кассир в семейный развлекательный парк,https://hh.ru/vacancy/51787717?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1605,40000.0,45000.0,руб.,Кассир (м. Новопеределкино),https://hh.ru/vacancy/50869509?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1606,37000.0,41000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/51781830?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1607,35000.0,40000.0,руб.,Кассир в магазин (м Строгино),https://hh.ru/vacancy/51963646?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1608,30824.0,42099.0,руб.,Кассир Ашан Кунцево,https://hh.ru/vacancy/52205248?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1609,,,,Продавец-кассир,https://hh.ru/vacancy/50672323?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1610,50000.0,,руб.,Администратор-кассир,https://hh.ru/vacancy/52111331?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1611,,50000.0,руб.,Кассир,https://hh.ru/vacancy/51997067?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1612,39000.0,46000.0,руб.,Продавец-кассир(Жулебино),https://hh.ru/vacancy/49665653?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1613,40000.0,60000.0,руб.,Кассир,https://hh.ru/vacancy/51718703?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1614,42000.0,55000.0,руб.,Кассир,https://hh.ru/vacancy/51861035?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1615,39692.0,,руб.,"Продавец-кассир в СМ Виктория (Железнодорожный м-н,Балашиха)",https://hh.ru/vacancy/50802316?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1616,,,,Продавец-кассир (м. Беляево),https://hh.ru/vacancy/48929482?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1617,55000.0,,руб.,Кассир в корнер,https://hh.ru/vacancy/51985159?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1618,37000.0,42000.0,руб.,"Кассир, г. Москва",https://hh.ru/vacancy/52044486?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1619,37000.0,44000.0,руб.,Продавец-кассир/Работник кассы (ТД Парковый),https://hh.ru/vacancy/51906915?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1620,39000.0,46000.0,руб.,Продавец-кассир (Лермонтовский проспект),https://hh.ru/vacancy/51979544?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1621,42000.0,47000.0,руб.,Старший кассир-администратор (м. Рязанский проспект),https://hh.ru/vacancy/52035264?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1622,42000.0,,руб.,Продавец-кассир,https://hh.ru/vacancy/51727497?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1623,45000.0,60000.0,руб.,Продавец-кассир (Славянский бульвар),https://hh.ru/vacancy/51716464?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1624,,,,Кассир/Работник кассы (ТЦ Подсолнухи),https://hh.ru/vacancy/51615990?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1625,40000.0,60000.0,руб.,Кассир-Официант,https://hh.ru/vacancy/51857378?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1626,38000.0,,руб.,Продавец-кассир,https://hh.ru/vacancy/52027836?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1627,37000.0,44000.0,руб.,"Продавец-кассир / Работник кассы (ТЦ Перово Молл"")",https://hh.ru/vacancy/52085758?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1628,33000.0,51000.0,руб.,Кассир,https://hh.ru/vacancy/51795077?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1629,40124.0,,руб.,Продавец-кассир Ресторан,https://hh.ru/vacancy/50594845?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1630,43000.0,50000.0,руб.,"Продавец-кассир в ТЦ ""Discovery""",https://hh.ru/vacancy/51056587?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1631,35000.0,45000.0,руб.,Кассир (м. Парк Победы),https://hh.ru/vacancy/50870030?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1632,40000.0,,руб.,"Продавец-кассир (м.Перово ул.Перовская , д. 32 стр. 1 )",https://hh.ru/vacancy/49920138?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1633,37000.0,41000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/51804035?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1634,37000.0,41000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/51803974?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1635,48000.0,,руб.,Продавец-кассир (м. Соколиная гора),https://hh.ru/vacancy/51896520?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1636,35000.0,45000.0,руб.,Кассир (м. Нагорная),https://hh.ru/vacancy/50869306?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1637,27225.0,54450.0,руб.,Кассир супермаркета,https://hh.ru/vacancy/52219234?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1638,50000.0,50000.0,руб.,Продавец-кассир (м. Добрынинская),https://hh.ru/vacancy/52050229?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1639,45000.0,55000.0,руб.,Продавец-кассир (м. Селигерская),https://hh.ru/vacancy/52114881?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1640,45000.0,,руб.,Старший продавец-кассир (м. Университет),https://hh.ru/vacancy/50634166?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1641,35000.0,45000.0,руб.,Кассир (м. Маяковская),https://hh.ru/vacancy/50702091?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1642,35430.0,48390.0,руб.,Кассир в гипермаркет Ашан Гагаринский,https://hh.ru/vacancy/51962301?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1643,45000.0,50000.0,руб.,Продавец-кассир (м. Сокол),https://hh.ru/vacancy/52112499?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1644,40000.0,,руб.,Кассир кафе (м. Войковская),https://hh.ru/vacancy/50995369?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1645,40700.0,,руб.,Продавец-кассир (ст. м. Полежаевская),https://hh.ru/vacancy/49530845?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1646,40000.0,,руб.,"Продавец-кассир (м. Алтуфьево, ул. Лескова)",https://hh.ru/vacancy/41610050?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1647,48000.0,,руб.,Продавец-кассир (м. Солнцево),https://hh.ru/vacancy/52066939?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1648,35000.0,40000.0,руб.,Кассир в магазин (м. Тимирязевская),https://hh.ru/vacancy/51729579?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1649,40000.0,45000.0,руб.,Кассир (м. Белорусская),https://hh.ru/vacancy/51296773?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1650,40000.0,45000.0,руб.,Кассир (м. Белорусская),https://hh.ru/vacancy/51296773?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1651,37000.0,37000.0,руб.,Кассир,https://hh.ru/vacancy/47210080?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1652,39000.0,42000.0,руб.,Кассир,https://hh.ru/vacancy/52167851?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1653,40000.0,,руб.,Продавец-кассир (м. Петровско-Разумовская ТРЦ «XL»),https://hh.ru/vacancy/46755945?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1654,40000.0,,руб.,Продавец-кассир (м. Шелепиха),https://hh.ru/vacancy/50705400?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1655,35000.0,,руб.,Кассир в ресторан (м. Бибирево),https://hh.ru/vacancy/50990260?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1656,35000.0,45000.0,руб.,Кассир (м. Аэропорт),https://hh.ru/vacancy/52277272?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1657,35000.0,45000.0,руб.,Кассир (м. Нахимовский проспект),https://hh.ru/vacancy/50869464?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1658,35000.0,45000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/51947586?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1659,39000.0,46000.0,руб.,Продавец-кассир (Капотня),https://hh.ru/vacancy/48744439?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1660,40000.0,,руб.,Продавец-кассир (м. Полежаевская ул. Маршала Тухачевского),https://hh.ru/vacancy/48322248?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1661,40000.0,,руб.,Продавец-кассир (м. Новопеределкино),https://hh.ru/vacancy/44842662?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1662,45000.0,50000.0,руб.,Бухгалтер-кассир,https://hh.ru/vacancy/51995826?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1663,35000.0,45000.0,руб.,Кассир (м. Текстильщики),https://hh.ru/vacancy/45806197?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1664,33000.0,51000.0,руб.,Кассир,https://hh.ru/vacancy/51794908?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1665,40873.0,55958.0,руб.,"Продавец-кассир, Севастопольский",https://hh.ru/vacancy/52122295?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1666,33000.0,38000.0,руб.,Продавец-кассир (ул. Василия Ботылёва),https://hh.ru/vacancy/49667223?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1667,35000.0,,руб.,Кассир,https://hh.ru/vacancy/51710459?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1668,38000.0,,руб.,Продавец-кассир,https://hh.ru/vacancy/52118410?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1669,40000.0,,руб.,Администратор-кассир (м.Беляево),https://hh.ru/vacancy/48768503?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1670,35000.0,45000.0,руб.,Кассир (м. Полежаевская),https://hh.ru/vacancy/50870173?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1671,46000.0,,руб.,Продавец-кассир (Сосенское),https://hh.ru/vacancy/51780275?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1672,35000.0,45000.0,руб.,Кассир (м. Улица 1905 года),https://hh.ru/vacancy/50874256?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1673,35000.0,45000.0,руб.,Кассир (м. Красносельская),https://hh.ru/vacancy/44742477?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1674,35000.0,45000.0,руб.,Кассир (м. Кунцевская),https://hh.ru/vacancy/50869047?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1675,23000.0,,руб.,Кассир (ТЦ на Народного ополчения),https://hh.ru/vacancy/51220216?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1676,55000.0,,руб.,Бармен-кассир,https://hh.ru/vacancy/50669061?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1677,48000.0,48000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/51769883?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1678,45000.0,,руб.,Бармен-кассир,https://hh.ru/vacancy/51807631?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1679,33000.0,38000.0,руб.,Продавец-кассир (м. Сокольники),https://hh.ru/vacancy/52282151?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1680,39500.0,46000.0,руб.,"Продавец-кассир (Текстильщики, Новохохловская)",https://hh.ru/vacancy/51958014?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1681,46000.0,,руб.,Старший кассир,https://hh.ru/vacancy/48643566?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1682,42000.0,47000.0,руб.,Старший кассир-администратор (м.Рязанский проспект),https://hh.ru/vacancy/51938535?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1683,35000.0,45000.0,руб.,Кассир ресторана (м. Проспект Вернадского),https://hh.ru/vacancy/51905859?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1684,38000.0,42000.0,руб.,Продавец-кассир,https://hh.ru/vacancy/51940207?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1685,40000.0,,руб.,Продавец-кассир (м.Новогиреево ),https://hh.ru/vacancy/49920039?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1686,40000.0,45000.0,руб.,Старший продавец-кассир (м.Войковская),https://hh.ru/vacancy/50923966?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1687,35000.0,45000.0,руб.,Кассир ресторана (м. Ясенево),https://hh.ru/vacancy/51905905?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1688,55000.0,,руб.,Продавец - кассир (Коммунарка),https://hh.ru/vacancy/49543508?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1689,38100.0,58100.0,руб.,Продавец-кассир,https://hh.ru/vacancy/51862267?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1690,33000.0,39000.0,руб.,Продавец-кассир (м. Войковская),https://hh.ru/vacancy/47506148?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1691,36000.0,,руб.,Продавец-кассир,https://hh.ru/vacancy/51947524?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1692,33000.0,51000.0,руб.,Кассир,https://hh.ru/vacancy/51794935?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1693,40400.0,40400.0,руб.,Продавец-кассир (м. Орехово),https://hh.ru/vacancy/46950016?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1694,40000.0,45000.0,руб.,Старший продавец-кассир (м. Проспект Вернадского),https://hh.ru/vacancy/50922299?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1695,40000.0,45000.0,руб.,Кассир (м. Беляево),https://hh.ru/vacancy/50867990?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1696,40000.0,60000.0,руб.,Продавец-кассир (м. Профсоюзная),https://hh.ru/vacancy/48768488?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1697,39000.0,46000.0,руб.,Продавец-кассир (м. Красногвардейская),https://hh.ru/vacancy/50260295?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1698,,,,"Кассир-операционист (ДЦ РОЛЬФ Вешки, 85 км МКАД)",https://hh.ru/vacancy/52034415?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1699,35000.0,45000.0,руб.,Кассир (м. Тверская),https://hh.ru/vacancy/50701944?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1700,39000.0,46000.0,руб.,Продавец-кассир (Рязанский проспект),https://hh.ru/vacancy/48474732?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1701,35300.0,,руб.,Продавец-кассир (деревня Крекшино),https://hh.ru/vacancy/49949821?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1702,39000.0,46000.0,руб.,Продавец-кассир (м. Перово),https://hh.ru/vacancy/48614490?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1703,48000.0,,руб.,Продавец-кассир (м.Митино),https://hh.ru/vacancy/52042451?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1704,,40600.0,руб.,Продавец-кассир (ТЦ Волжский),https://hh.ru/vacancy/51725010?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1705,30824.0,42099.0,руб.,Кассир Ашан Филион,https://hh.ru/vacancy/52206937?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1706,48000.0,,руб.,Продавец- кассир (м. Шоссе Энтузиастов),https://hh.ru/vacancy/52032716?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
1707,30000.0,40000.0,руб.,Администратор-кассир,https://hh.ru/vacancy/51885997?query=%D0%BA%D0%B0%D1%81%D1%81%D0%B8%D1%80,https://hh.ru
